Commit SHA,Commit message
fe70d8fff854f1efc006cd2c78fb9ed19984b210,"Tied a few loose ends:
 * Added a test to ensure that we can enqueue / dequeue tensors of half floats
 * Fixed the description of add_check_numerics_ops
Change: 125082343"
3eefc6ff1dd421a993b66bfd147dca68b40afee5,Fix markdown list in dtypes documentation (#2904)
a7b7b26051989e1af40e657adef84c5550b838fe,"A few code hygiene fixes  (#2898)

* kPageSize is never used

* Mark overriding function 'override'

* Remove unused variable

* Mark overriding function 'override'"
19bda20635c91060996fe44fe201875b3b9ae7a2,"Merge pull request #2878 from rdadolf/master

Hard-code libcuda version number to ""1"". Fixes #2865."
e13cd0530218e3f8c963b94967c924a8abe3650c,"Merge pull request #2891 from mrry/r0.9-cherrypick

Cherry-picking stability and doc fixes for r0.9"
8bd8c419b25128103241e17d89cf62d3d2d78349,"Moves the ""Parameters:"" section in the class documentation to an ""Args:""
section under __init__. Also fixes formatting of some Examples sections.
Change: 125019273"
a496df8788eb7d9a5f9b4341e0cdf4cf4dc10fcc,"Fixing absolute_difference loss's default scope name.
Change: 125004103"
1f35660f712ea24d97985eceaa97618770e76a77,"Extended slicing in TensorFlow (similar to NumPy)

This extends slicing to allow a more complete set of the basic slicing
in NumPy. For example, you can now do negative strides while zero strides
are still disallowed.

NOTE: This change does not yet hook up the new slicing behavior to the
python getitem operator, because we do not yet support gradients
(unlike the simpler slice we are extending).

NOTE: This change does not introduce slicing using tensors as arguments
(advanced indexing in NumPy).

foo[5:1:-2]

You can also do ellipsis

foo[5:1:-2,...,3:4]

In addition you can add new dimensions

foo[5:, tf.newaxis, ...]

Fixes part of #206.
Change: 124998811"
98228472fc49e9ce4e016e933a1bf564f2caf9c3,"Fix failing test.
Change: 124994976"
0d0f37aef1f87c4c31c12ce876864022f624cd4c,"Add a size check before attempting to serialize a variable.

This prevents the TensorSliceWriter from attempting to serialize
variables that are larger than 2GB. It prevents potential memory
corruption and segmentation faults.

Fixes #2447.
Change: 124921899"
31f9379a537f13504c866c7551e7f8c01a523c67,"Improves the `tf.QueueBase` documentation with regard to error conditions.

Fixes #2326.
Change: 124364329"
f8ef65c929de10cebefca647e627a84aa69d2d23,"Three fixes to the gRPC services.

1. Re-disable fail-fast for the GrpcWorkerService.

This was broken in the change to a newer version of gRPC. Session
initialization and recovery relies on worker calls blocking until a
response is received.

2. Move the serialization specialization to the *_impl.h files, so that
   they are picked up when sending responses.

3. Raise an error when the ByteSize of a message to be serialized is
   negative.
Change: 124302956"
38983397bc5151bcafee5b5dfbdc11ad12adc8d9,"Ensure that all RunManyGraphs calls complete before returning from cancellation.

This fixes a potential race condition and segfault, where the response
buffer could be deallocated with an RPC in flight. This would happen
if a step was cancelled before its master blocked on the RunGraph RPCs.
Change: 124255996"
4cc40b10698c66e1fbac4b9942093c8927a54f7b,"Fixing flakey test in learning_test.py
Change: 124992790"
c7df235027fc07ea3a2a6c04ff2f69cd86afae57,"Resubmit of earlier fix to 16 bit PNG encoding/decoding
endianness.  Previous change introduced a python2-ism
in the new test that broke on python3.
END_PUBLIC

TESTED:
 - passed opensource_build (all clean this time, so didn't
   miss any python3 errors.  phew.)
 - unit tests

*** Reason for rollback ***

Fixing python3 test breakage in original CL.

*** Original change description ***

Automated g4 rollback of changelist 124905782.

*** Reason for rollback ***

Failing in python3 test job on jenkins.

*** Original change description ***

BEGIN_PUBLIC
Fixing incorrect endianness on 16 bit PNG encode & decode.
(fixes #2619)
Change: 124987398"
a8c3de3bddf01b4b80c986b3bb81d2a1658be3c8,"Set `__array_priority__` on Variable to make numpy operator overloading work.

This fixes a bug whereby using a `tf.Variable` as the right argument
to an overloaded math operator (e.g. `__mul__`) when the left argument
is an ndarray would produce an incorrect result (e.g. returning an
`np.object` ndarray where each element is the corresponding element of
the LHS, scalar multiplied by the variable).

For example, before:

```python
>>> arr = np.array([1, 2, 3], dtype=np.int32)
>>> v = tf.Variable([1, 2, 3])
>>> result = arr * v
>>> print result
array([<tf.Tensor ...>, <tf.Tensor ...>, <tf.Tensor ...>], dtype=object)
>>> print result.eval()
AttributeError: ...
```

...and after:

```python
>>> ...
>>> print result
<tf.Tensor ...>
>>> print result.eval()
array([1, 4, 9], dtype=int32)
```

Fixes #2289.
Change: 124985637"
30a556febc7ec3432fc84914fb59c4d4f1cf2321,"Fixes the upsampling bug in resize_area.
Change: 124980650"
b3cdbcf13659b8a6bfe83b61248ab0e429fd9273,Minor typo fix. (#2889)
10779889eab586e00a8f07e8074894a164a5c140,"Fixed uninitialized variable error.
Change: 124978761"
8e243b10bd45ad6af522578700e431fec657fe3d,"Expand Tensor Handler to decode FixedLenFeature and VarLenFeature, while both return Tensors. Not it allows providing shape_key or shape to reshape Tensors.

Added SparseTensor Handler to handle SparseTensors (which can be made dense)

Added tests.
Change: 124974467"
2491c2c5fba31ed90d70e06f9aa0342dcd6bf09f,"Make sure that concat complains about concat_dim < 0 (#2871)

* Make sure that concat complains about concat_dim < 0

Currently tf.concat already checks whether concat_dim is too large for
the provided arguments at graph construction, but it should also make
sure that its >= 0.

This fixes #2868.

* Address comments

* Fix indentation in concat op tests"
ea00daa3945d10bbce59e65164acc9d40f17f9a5,"Merge iOS and Pi changes into 0.9 branch (#2857)

* Updated iOS settings (#2694)

* Added linker options to armv7 in iOS makefile

* Updated Eigen version in Xcode iOS examples

* Updated iOS link flags

* Fixes for Raspberry Pi compilation (#2701)

* Added linker options to armv7 in iOS makefile

* Updated Eigen version in Xcode iOS examples

* Updated iOS link flags

* Added support for Raspberry Pi

* Updated Pi documentation and Eigen version in makefile (#2743)

* Updated Pi compilation documentation

* Updated Eigen version in makefile

* Updated documentation link

* Updated Pi documentation

* Updated Pi build settings

* Fix for build issue #2742; (#2749)

(1) Additionally added linking against pthread for linux machines

* Missing space; (#2762)

(1) bash file check will fail without the space;

* Updated Eigen include paths for iOS examples (#2841)

* Updated Eigen hashes

* Updated Eigen paths to a permanent link

* Merged Eigen header changes

* Merged Eigen header changes"
27b6d2c32b4a111051604866a5716c5dea260f2f,"Fix exclusion rule for early_stopping_test in test_installation.sh.
Change: 124945043"
5b7d0716f7fad28bcf5490d2b6406be651036b14,"Fix android build of protobuf with android_ndk r10e
Change: 124926049"
cc40cd3b0a8b83f5ee071b7ee32c17b56815a89c,"Add a size check before attempting to serialize a variable.

This prevents the TensorSliceWriter from attempting to serialize
variables that are larger than 2GB. It prevents potential memory
corruption and segmentation faults.

Fixes #2447.
Change: 124921899"
075189747e9fc90976f84ed835452f955767a33a,"Fixing incorrect endianness on 16 bit PNG encode & decode.
(fixes #2619)
Change: 124911673"
f45874b4a969a60fa9ced86e6769012e4912b5ca,"Hard-code libcuda version number to ""1"". Fixes #2865.

As per comments from nvidia-docker dev @3XX0, hardcoding ""1"" should be
reasonably safe. The TF_CUDA_VERSION variable from the configure script
is not appropriate here (it will contain something like ""7.0"" or ""7.5"",
while the libcuda soname major version number should be ""1"")."
2ef218d722f316339ed10be2d9a3375b4a4d9f78,"Fixing incorrect endianness on 16 bit PNG encode & decode.
(fixes #2619)
Change: 124905782"
8c2341cd87d10471a81a74081dc9f58d28328ec5,"Merge pull request #2866 from tensorflow/revert-2757-bugfix/classifier_weights

Revert ""Logistic regression weights: Using a `tf.Tensor` as a Python `bool` is not allowed"""
a558c6e3b38846727873b5afbbc3ba309ae5dff5,"Execute TODOs to
move client/graph_util.py
ops/common_shapes.py
ops/constant_op.py
ops/op_def_library.py to framework/.
Also moved 2 corresponding test files and fixed some linting errors
Change: 124885409"
c4eaa0e9b5409a67b53bbe50e5e593ad8c0f7f1e,"Blacklist flaky learn/tests/nonlinear_test.py from running in PIP
tests.
Also fix a typo for another blacklisted test.
Change: 124884425"
55986c0487dd5941740d2a810f7b53dd5912978c,"Fix the doc strings and Attrs in Op registrations to conform to
the correct syntax.
Change: 124879813"
b97968aa0dcaa3cd2da8d9199df091a5a096c9f9,"Fix a (regression) bug that caused calling gradients() inside a while loop to fail.
Change: 124859697"
6fd087342956205fa8282eaccbae3f6bdeb8a077,"Restore a working CMake build for TensorFlow.

This incorporates changes from @lilac in PR #2705, and adds extra fixes
so that the tutorial builds and executes again. For posterity, the
changes are:

* Move C API and Session-related dependences into tf_core_framework,
  because they are now used earlier in the build.
* Build tf_protos_cc with C++11 (avoiding a mysterious SIGFPE due to
  protobuf using a different map implementation when built with and
  without -std=c++11).
* Add the (newly added) proto_text headers and sources to
  tf_core_framework.
* Add dependencies on farmhash and highwayhash *headers* when building
  tf_core_kernels.
* Add the (no-op) GPUTracer stubs to tf_core_cpu to fix a link-time
  error.
* Add the Eigen include directories to tf_stream_executor.
* Add link-time dependencies on boringssl, farmhash, and jsoncpp when
  building tf_tutorials_example_trainer."
0dcf166469b9017e64f956906d2fa7eb5af09388,"Update Cmake build files to reflect recent dependency change (#2705)

NOTE(@mrry): This is a partial fix to the build files, which will be followed up in #2839.

* WIP: update cmake files to fix build issues

* Add cmake file for external dependency jsoncpp

* Update cmake files to add boringssl dependency

* Add cmake file for proto_text tool

* Update cmake files to generate proto text files

* Add farmhash dependency

* Add highwayhash dependency"
9d6b7680cfcc5b784401d17fef997f0c089038b1,"Do not require input and filter tensors to be passed to conv3d_backprop_{input,filter}, respectively. Fixes bug #2467.
Change: 124848019"
bdc43730c9e6037c608adb91fe55d6c1a82879a8,fix class weight comparison to None (#2757)
f36659f555027481788d14cc388cec1071a3182a,"Removes an incorrect usage in tf.multinomial()'s docstring.

Fixes Github issue #2769.
Change: 124798204"
269c99bd283013704973ce16d240e09fb33ddf8a,"Experiment: remove local_train_step flag as it's unexpected and not needed.
Estimator: add more error checking for monitors.
TensorSignature: fix issue with single tensor been return as dict from create_example_parser_from_signatures function.
Change: 124788980"
de6ce1de08ea97d599687fbbe5196ca4af5232ae,"Improves tf.multinomial()'s numerical stability.

Previously, large logit values were not properly handled.  This is now fixed by
subtracting a maximum from logits before taking exponentials.

(Note that the fix is applied to the CPU functor only, as the GPU functor uses
a different algorithm that already admits large logits.)

Fixes Github issue #2774.
Change: 124775604"
e040904bf1cc3749882c9ee38efc79e8f27a8526,"Merge pull request #2819 from marckhoury/train-test-split-bug

Fixed bug in train_test_split operation."
c41a43e24f73675e82c95e2ea41bedf737513b1b,"Generate headers with both "".proto.h"" and "".pb.h"" suffixes for android protos.
Change: 124745447"
6c86cb5b7c0afa3cc5c006a83f6782a6220ccbb8,"Fixing issue in sum_of_pairwise_squares loss where 0 loss could cause NaNs in gradients.
Change: 124733314"
df94f63281a40acdd695a9a28862905af976adfd,"Minor: fix typo in Defun doc.
Change: 124731079"
6544cb915c96683b1c995aa82e9cd4324102e8ce,"Fix a race condition in tf.where when it counts a certain number of true elements
from a reference Tensor, but that tensor's value changes before it writes their
indices.
Change: 124730221"
e101e82378eb4cd7ab1514f48a3a269e8d7bb5e8,"Fixed an import error, typo, and None check in evaluation.py
Change: 124722496"
61e8b4b6cf1a3b3115d4f5e2801f4e2c7b17b06a,Fixed bug in train_test_split operation.
953cf137a6adc260e01b7df6a65050e1ab779b6e,"Merge pull request #2809 from caisq/py35-fix-2

Stopgap measure to fix session_bundle genrule for py3.5"
29b41a02e0421391692b12ca1dd74828adf23ffe,"Fix missing semicolon in minimap.
Change: 124644958"
0c69535032bbff6558c9995d871b5bb8fb7f89fd,Stopgap measure to fix session_bundle genrule for py3.5
87c31f6474a5fe90048eef25e5f19b9aff6060dd,"Fix gcc error: cannot convert 'auto*' to 'float*' (#2698)

gcc 4.8.1 barfs on this reasonable-looking type inference for unclear
reasons. In this case `const T*` is arguably clearer than `auto*`
anyway.

Fixes https://github.com/tensorflow/tensorflow/issues/867 ."
553cbaa8358d7dc1ed3839266211f24800cf370e,bugfix
b1ffda031060f43fff1cf8ab2af47eda1c9e246a,Typo fixes
a522cb3b03657b1b373ff09c9205d931adb06589,"Add gradient support for unpack and split of dynamic TensorArray.

Fixes: #2077
Change: 124625223"
ff0e4eed006ae5a28bb8c03aebfce38989b4fbe0,"Fix Supervisor._init_local_init_op() docstring to reflect what the code actually does.
Change: 124618384"
d6ffb31bce67c2e5a6ede5f8c1a028f901ea1a1e,"Stopgap measure to fix session_bundle genrule for py3.5
Change: 124608341"
6a25dfcbf8534b24e6ce55aaa589fbdd57ddfa2f,"Fix small typo in the usage documentation. (s/query_word/country).
Change: 124583006"
50834765aa1e87ecc17c3e6e0ebdc146616c3a01,"Fix typo (#2724)

* Fix typo

* Fix puth-typo in array_ops.cc as well.

* Change back ops.pbtxt"
d1c3d65b06152af44d019b96fa512bbec9fbbad4,"Fixed Tensorboard minimap not being drawn on Safari (OS X, iOS) (#2302)"
b23125996ddd0b8954ec8fb46d21c079cdea24ac,"Use --no-cache for docker build in parameterized_docker_build.sh

Lets the docker image always clone the latest TF Git repo.
Fixes issues in nightly devel image builds related to permissions, e.g.,
http://ci.tensorflow.org/view/Nightly/job/nightly-docker-cpu/TF_DOCKER_BUILD_IS_DEVEL=YES,TF_DOCKER_BUILD_TYPE=CPU,label=cpu-slave/22/console
Change: 124549758"
98ae2989077155a867b481cbe5f0981d8681743e,Typo fix
b368af1137c85343d3a863808ac026e3f687089c,Typo fixes and stylistic improvements
61b2ee9bbaad05ec5491406d6916c8a06fbef8e4,"Fix Jenkins build.
Change: 124511374"
48f2522176f0e2b3d30304b247658c240d81fc88,"Add basic_train_loop() as an example for higher level frameworks to copy or
reuse.  It can also be used directly for simple training.

Fix Coordinator.clear_stop() to also clear the exception to raise.  Add test.

Add SummaryWriter.reopen(), with tests. This is needed to properly handle
summaries when create a session more than once in a Supervior.

In Supervisor.prepare_or_wait_for_session() reopen the summary writer.

At then end of Supervisor.managed_session() correctly close the summary write
and clear the running threads even if an exception was reported.
Change: 124500982"
bf8084b71006123575c6416d69efdd00c13fe41c,"Fix a doube free bug in persistent tensor. Also improved delete_session_tensor, and added a delete method to TensorHandle class.

Fixes #2586,#2645
Change: 124479379"
572c5861337f937d21c5aa90e37d5d6fbc7c242b,"Fix for build issue #2742; (#2749)

(1) Additionally added linking against pthread for linux machines"
b17297809f28560c6254e1355a81f3af771e7515,"Merge pull request #2759 from izeye/patch-8

Fix typo"
64d759f80fc59217945ce7f746503b26daf62f6a,Fix typo
57f6bd5fe369c02c9815a84b12b5c9b766600ce6,bugfix
68cf029720ca2608e4b7009d41df10c14e77f5cb,bugfix
93e5a71d5aeb5e3c4c468b43cd10499d03f686d2,"Fix variable names: value and val.
Change: 124422763"
a7aec20f14ca61caea559847a20486ef5a7465c6,"Fix the loading of global step from checkpoint.
Change: 124416137"
301e62e429957a3c33b1681a44381b8c68583a0c,"Change the join sleep to use an exponential duration with small initial value and capped to the grace period. This helps reduce the fixed overhead of stopping a coordinator.
Change: 124403459"
956b7200dfee54efcae1991875405850ed58b582,Fix docs issues
f8451732c383cd7a4b4514b81e90ac2f2270db58,"Improves the `tf.QueueBase` documentation with regard to error conditions.

Fixes #2326.
Change: 124364329"
71a17b8133bd047245efca7ccdb1e2eefa6701be,"Fixes typos in docs.
Change: 124345819"
2a47efdf3b06b25367e51e8711c8a97e78227c35,"Fixed Tensorboard minimap not being drawn on Safari (OS X, iOS) (#2302)"
31bf8c10e5b528f8f8944f66cb96b052014f42aa,"Temporary fix for slow pooling_ops_test by extending the deadline.
Change: 124305034"
e5c136b0d01a6aaa22321afaade7fba31c2f4452,"Better error message for trying to compute second-order gradient for while loop.

Fixes #2598
Change: 124304732"
9ced748d0b305a101574a23bf85394a53b8a1815,"Three fixes to the gRPC services.

1. Re-disable fail-fast for the GrpcWorkerService.

This was broken in the change to a newer version of gRPC. Session
initialization and recovery relies on worker calls blocking until a
response is received.

2. Move the serialization specialization to the *_impl.h files, so that
   they are picked up when sending responses.

3. Raise an error when the ByteSize of a message to be serialized is
   negative.
Change: 124302956"
4c85a95925a68fec324f70cd0d7f3d4548f97a38,"Move input reading epoch counter into local variables.

Fixes the issue:
""read_batch_features/file_name_queue/limit_epochs/epochs"" not found in checkpoint.
Change: 124300678"
89c8724a49db9cc3e890b798e400e78e86f19c09,"Fix regularizers to pass the scope to the creation time.
Added l1_l2_regularizer
Change: 124297560"
271041324f1cff584d20021196a9da0493e130c9,"Add more error context to MaxPooling when on CPU and trying to use NCHW
data format.

Fixes #2660.
Change: 124283264"
1a5364efe43f76ab72a1f3651df394d6b121c915,"Fix incorrect documentation for MaxPool3D, MaxPoolGrad3D, AvgPoolGrad3D

The channel size should be zero rather than the depth.
Fixes #2573 (GitHub)
Change: 124261261"
74d1e78c47a5ac2609084ad654542a90e0813c54,"Ensure that all RunManyGraphs calls complete before returning from cancellation.

This fixes a potential race condition and segfault, where the response
buffer could be deallocated with an RPC in flight. This would happen
if a step was cancelled before its master blocked on the RunGraph RPCs.
Change: 124255996"
b0ca10582007ea4b5f53aa30675046b05df10b2f,"Fix name of variable in doc.
Change: 124250205"
ede4b4c111ebd2b96703dce42f0f7c5f2173f0e7,"Fixes for Raspberry Pi compilation (#2701)

* Added linker options to armv7 in iOS makefile

* Updated Eigen version in Xcode iOS examples

* Updated iOS link flags

* Added support for Raspberry Pi"
6567e449999e8372290518f12aae2b87c45f8dca,"Add meshgrid function (#2541)

* Add meshgrid function

* Address comments

* Address second round of comments

* Shorten line

* Fix syntax error with python 2

* Improve docstring

* Add error for unknown kwargs

* Remove use of dtype kwargs to linspace

* Don't test the one arg version"
9c0340114b838d729d4d2868b75679e385163aea,"Fix disabling of stability_test
Change: 124204746"
439d9e2fe36eebe6b6a28ae2883bb550535e8bd6,"Fix genrule Python execution problem with Python3.
Change: 124202095"
db769cc4f04bac93221cdbe16cf4ed2e9785163e,"Fix MacOS failures with -mavx in Interleave Packet Test
Change: 124200069"
a00e5709b06050c57d431f8a9abf157f13a52ce3,"Fix typos in documentation.
Change: 124198353"
54cf1600b98127d5076def3c567cda1e087c1761,"* Fixes #2487 - enabling saving summaries on evaluation when feed_dict or 1 epoch using readers.

* Improving PrintTensor monitor, to support tags for printed tensor (e.g. passing {'loss': loss_op} will now display loss = %f instead of full name of the op).

* Improving ValidationMonitor to support various metrics, minimization/maximization, naming to run multiple validations.

* Make sure early_stopping test actually early stops. Updated example as well.
Note, test is unstable, so exact number of steps it stops are non reproducible. See stability tests for more examples of issues.

* Added GraphDump monitor for in-depth debugging.

* Added stability test to make sure the same model trained on the same data given exactly the same results. Note: it's all super unstable, increased tolerance to just make it pass. Possibly issues with numerical stability in TF.

* Changed max_steps in graph_actions.train into steps, which adds that many steps to the training (instead of just defining max steps). For Estimator this returns previous logic, where fit(..., steps=100) followed by fit(..., steps=100) will result in 200 steps trained.
Change: 124197624"
e7cfc3e0a1b8976d2a845f3752001fd0178a9d74,"Fix wide-and-deep docstring to match recent API changes.
Change: 124194304"
ea2bda904d52695374dd2ae9f5f160692ad6ef09,"Use -DGPR_BACKWARDS_COMPATIBILITY_MODE in gRPC. (#2697)

Use -DGPR_BACKWARDS_COMPATIBILITY_MODE in gRPC.
This avoids using secure_getenv(), which prevents building on operating systems with a GLIBC < 2.17.

Fixes #1307."
845fb7ab77fae53b849894925c7d13c1b8918675,"Fix UniformUnitScalingInitializer -> uniform_unit_scaling_initializer (#2696)

Fixes #1328."
14e425c313a96cedb514cbc2c122d201707994ac,"Fix `tf.reverse()` shape function to work when dims is unknown.

Fixes #2690.
Change: 124167453"
e9953ee70d45bfba8083eaa7ac902714f1a0b0a5,Fix formatting issue (#2686)
a4dbc703c08f9d749262ee28dd6eb1748a60953c,"Fixing issue with slim/data not being pulled in as part of the opensource build.
Change: 124146045"
edf3f943068445ab58ca7d14a3d3103cafc618d0,"temporarily disable contrib/session_bundle

The genrule makes problems in integration testing. We disable it
for now and fix it after 0.9 release."
3488ac22f156cbcfd27c242ccbdac58679385ddc,"bug fix in ApplyAdadelta update rule (#2624)

* Following the Zeiler ADADELTA paper, numerator of update equation
should be RMS(accum_update) * grad"
ff75787c166e4f43560f5f55388ab9bfbe73eeb0,"Merge pull request #2651 from Mistobaan/feature/dist_test_mispells

fix minor mispells in tensorflow/tools/dist_test"
01c87f55ca7b64a2dc680aff8b2a60aa079746ec,"Merge pull request #2628 from ibab/fix-complex-grad-broadcast

Fix gradient of complex op when broadcasting"
85a8900dc6f8f2b4a410ef80cb49932464cf6ad5,fix minor mispells in tensorflow/tools/dist_test
5dd39f05a213e04dcca9fdb990a781920fb8b090,"Fix several pylint warnings.
Change: 124022610"
3c5233d54d3dc431bdee2a5756cc2f1f9b270503,"Added licenses to makefile sh scripts (#2647)

* Added Raspberry Pi cross-compilation support to makefile

* Fixed makefile linking problem with Pi

* Added documentation for Pi compilation

* Added live camera iOS example

* Updated Eigen version in makefile, and added more iOS compile flags

* Added licenses to makefile sh scripts, fixed simple iOS example setting"
6ba4995be6372d1ca5e01eae649c1d8750b65857,"Specializes the implementation of the gRPC Master and Worker services.

This takes previously generated code, and includes it in the
repository. The main advantage of doing this is that we can specialize
the deserialization routines for various protobuf types that tend to
be large, and thereby avoid the problem where we brush up against the
default protobuf limits.

Fixes #2233.
Change: 124007049"
41d6b889702a522c2bb13c9bf5a7f35425766b85,"Fix the constructors of DNNClassifier and DNNREgressor.
Change: 124003810"
e1d23bbb58cd8504e99d85f463bb76fbaa5282bd,"Fixed shape error seen in tutorial.
Change: 124003630"
2c55490c6d6d361985dbb0565ab08a648c819949,"Merge pull request #2644 from caisq/permission-fix-1

Add x permission back to test_tutorials.sh"
11f4e55a012de7ba013b3c82e598a89c5af4bd19,"Updated Eigen version in Makefile (#2643)

* Added Raspberry Pi cross-compilation support to makefile

* Fixed makefile linking problem with Pi

* Added documentation for Pi compilation

* Added live camera iOS example

* Updated Eigen version in makefile, and added more iOS compile flags"
88c72e1ba60ed4a46232c92a2222a760807b1f54,"Fix the flaky test in nonlinear_test.
Change: 123989954"
6b1b429da364b5f78adc1a3f3360c60dff2c2f41,"Adds an ExtractImagePatchesOp that performs im2col. Forward only implementation for now.  Fixes #2605.
Change: 123983077"
88cabd6670d9a8c707460c75dc0ce5fc3fdbd052,"Fixing bug in propagating normalized y into the input of the next power iteration, improved eigenvalue estimate by making use of the Rayleigh quotient, and normalizing the random input vector.
Change: 123975933"
b1bf065a6c181acb660ab801e9d139fe25267c31,"Fix incorrect typescript type annotation which was caught by the typescript compiler due to newer typings definitions for lodash library.
Change: 123971815"
15ffc386919154837d627016e61d128e3d1d3340,"Fix event_shape for scalar distributions
Change: 123971216"
fc0158e3326ee93234a70089cad7aedc1e2dfbbf,"Fix the ""compute time"" stats computation.

It was previously assumed that every op can only execute once for a given session run, however ops can have multiple kernel executions within a single run and within the same device, thus showing up multiple times in the stats pbtxt.

The new ""compute time"" is determined by the time difference from when the first kernel started to when the last one finished.
Change: 123958417"
9bba62fae3e69ee8510d1f1131ed8598c732ad84,"added Install instructions for OS X GPU (#2557)

* added Install instructions for OS X GPU

Fixes #2522"
d8c534be264c129a163df2fb00c6a54fb8c66513,Fix dropout test
5309675019fe80c39a019057f4f034a2faed4cd7,"improve docker readme (#2635)

improve docker readme - fixes #2533."
d7d1ab97e6f476a285a586d085592ac0573ff5fd,"Fix python breakages due to Estimator moves.
Change: 123939117"
727c4c76ade5228ee1e2b3ad1d05d29dfee884fe,"Fixes:
 * ValueError is model_dir / output_dir are empty.
 * Added support for creating parse_example from TensorSignature.
Change: 123935766"
5de612fbf7e58ed3ffb22e50f71317cfb98ee282,"Fixes #2568: question-words.txt direct link no longer works

Instead download the whole zip file and extract the single file.
Change: 123924244"
946f515fd3e541272a594ca239c9bc83e158239a,Fix gradient of complex op when broadcasting
d0dec7ccd438c29b7806baef849c78b7a95e4467,"Refactoring TensorFlowLinearYYY to use LinearYYY and TensorFlowDNNClassifier / TensorFlowDNNYYY to use DNNYYY. Added DeprecatedMixin to support old interface before we remove them.

* Added dropout to DNN/Linear/DNNLinearCombined.
* Fixed tests and disabled few that are not useful at this point.
* Addressed data feeders to work without n_classes properly (preserving dtype).
* Fixing bug with LinearRegression, where loss was broadcasted into [batch_size, batch_size].
Change: 123912829"
5508516010b539709da6a75bfbe5a3fd1a944b75,"Added iOS example using the camera (#2613)

* Added Raspberry Pi cross-compilation support to makefile

* Fixed makefile linking problem with Pi

* Added documentation for Pi compilation

* Added live camera iOS example"
5e1aaefc0f28008767852a4e6d5938aaa0f55081,"Fix the documentation to be consistent with the actual N step implementation.
In particular we only support every_n_steps not every_n_seconds. Probably
should call it every_x_seconds or something so n is not overloaded.

TESTED:
  - passed opensource_build
  - passed unit test
Change: 123906892"
95386342480482271b7515e0e89aac0fcce167e1,"Fix data race in constant folding.
Change: 123887885"
53344688b8be0bb3e73431b1e5a0ad924c024732,"Fix TensorBoard in Safari by not using ES6 constructs in our polymer components.
Change: 123887298"
9b92caf4e34fba84a65275f141832a535a6b58db,"Upgrade typings to >version 1.
Required for fixing the jenkins build.
Change: 123886969"
d22afd58bd3d103ca1c41a85d80847040827a119,"Fix TensorBoard build dependencies

CL 123201123 moved numpy from install_deb_packages.sh to install_pip_packages.sh. So numpy needs to be added back to the TensorBoard install list in this file.
Change: 123864373"
f2737fb1a44923562c379d631ba73c999678eab0,"Fix for log_loss name change in learning_test.py
Change: 123831122"
892d759f2d767a3210abc110c14d9b9d643032b2,"Fix typo in TensorFlow tutorial.
Change: 123824296"
79174afa30046ecdc437b531812f2cb41a32695e,"Fix setup for development link step. (#2612)

* This was a typo as agreed upon at https://github.com/tensorflow/tensorflow/issues/2591"
f134f05ff95bbcb6ab205b67ceff1743126d9465,"Prevents the fetching of internal nodes defined in a while loop or cond branch.

Fixes #2575.
Change: 123805910"
e456991cba729375023a8081b78970bf10bf3ccb,"Fixes a bug in the locking discipline in `DirectSession`.

The `execution_state_` member should be protected by
`graph_def_lock_`, because it can be replaced at the same times that
the `graph_def_` is mutated.
Change: 123701264"
e143df21316cb5837267c4b4e16051f586b15cdd,"Replace std::log2() by std::log(), which should fix build issues.
Change: 123689588"
538564f8a663a796e5af04afb1095c0da5df68fe,"Fix pydoc in Estimator.
Change: 123672797"
98e1214572ca54fbd9779b8008cf86f332c001d6,"Bug fix in loop gradient computation. When the value of a loop variable at iteration i+1 doesn't depend on its value at iteration i, we need to use zeros for the partial gradients of all iterations > 0. (I hope that my math is correct.)
Change: 123668812"
3ce1d20108cfc190553bac98c17a53b23457f8bd,"Fix `tf.ones()` and `tf.zeros()` to accept auto-packed inputs.
Change: 123657285"
4455f81c3dc07a77ac133dec24690968e121370a,"Added Raspberry Pi cross-compilation support to makefile (#2590)

* Added Raspberry Pi cross-compilation support to makefile

* Fixed makefile linking problem with Pi

* Added documentation for Pi compilation"
3a98d5ad30165f4f96be4993fe563d9b2eaf6b10,"Enable segment reduction ops for complex numbers (#2567)

This enables segment reduction ops for the complex64 and complex128
dtypes, in order to bring their behavior in line with the regular
reduction ops.
Only sum and prod reductions have been enabled, as min and max are not
appropriate and mean would require changes to the code and is probably
not worth it.

This fixes #2255"
b54a1ec624156bfad656f3236674d575323498f4,"Merge pull request #2563 from caisq/123507798

Fix python3 incompatibility in encode_audio_op_test.py"
5edfba6bc82c5284566d89f748b80e4bc8eeddbd,"Merge pull request #2562 from petewarden4prs/master

Fixed up include paths for iOS example"
44000ed35f59516019d126a11f454c4d36648ca5,"Fix python3 incompatibility in encode_audio_op_test.py

This fixes test failure as in: http://ci.tensorflow.org/view/Nightly/job/nightly-matrix-cpu/TF_BUILD_CONTAINER_TYPE=CPU,TF_BUILD_IS_OPT=OPT,TF_BUILD_IS_PIP=PIP,TF_BUILD_PYTHON_VERSION=PYTHON3,label=cpu-slave/108/console
Change: 123507798"
1721b8c2a0b3a72a4a01ffaaaa9337482e2776ba,Fixed up include paths for iOS example
